"ITEM","DMDUNIT","MAX_DATE","BASEPRICE","LOC","SPZONE","PMZONE","U_COUNTRY"
"220201169","220201845_NOCOLOUR",16-APR-21,15.75,"308630003","7_79","8_252","OMN"
"220201169","220201845_NOCOLOUR",16-APR-21,15.75,"307390003","7_79","8_252","OMN"
"220201169","220201845_NOCOLOUR",16-APR-21,15.75,"307490003","7_79","8_252","OMN"
"220202002","220201970_NOCOLOUR",30-DEC-21,11.5,"308630003","7_79","8_252","OMN"
"220202002","220201970_NOCOLOUR",30-DEC-21,11.5,"307390003","7_79","8_252","OMN"
"220202002","220201970_NOCOLOUR",30-DEC-21,11.5,"307490003","7_79","8_252","OMN"
"220201854","220202009_NOCOLOUR",30-DEC-21,8.5,"308630003","7_79","8_252","OMN"
"220201854","220202009_NOCOLOUR",30-DEC-21,8.5,"307390003","7_79","8_252","OMN"
"220201854","220202009_NOCOLOUR",30-DEC-21,8.5,"307490003","7_79","8_252","OMN"
"220201651","220202044_NOCOLOUR",01-MAR-22,13.65,"308630003","7_79","8_252","OMN"
"220201651","220202044_NOCOLOUR",01-MAR-22,13.65,"307390003","7_79","8_252","OMN"
"220201651","220202044_NOCOLOUR",01-MAR-22,13.65,"307490003","7_79","8_252","OMN"
"220201865","220202059_NOCOLOUR",30-DEC-21,2,"308630003","7_79","8_252","OMN"
"220201865","220202059_NOCOLOUR",30-DEC-21,2,"307390003","7_79","8_252","OMN"
"220201865","220202059_NOCOLOUR",30-DEC-21,2,"307490003","7_79","8_252","OMN"
"220195541","220202160_NOCOLOUR",16-FEB-22,4.988,"308630003","7_79","8_252","OMN"
"220195541","220202160_NOCOLOUR",16-FEB-22,4.988,"307390003","7_79","8_252","OMN"
"220195541","220202160_NOCOLOUR",16-FEB-22,4.988,"307490003","7_79","8_252","OMN"
"220201131","220202199_NOCOLOUR",16-APR-21,6.3,"308630003","7_79","8_252","OMN"
"220201131","220202199_NOCOLOUR",16-APR-21,6.3,"307390003","7_79","8_252","OMN"
"220201131","220202199_NOCOLOUR",16-APR-21,6.3,"307490003","7_79","8_252","OMN"
"220201045","220202253_NOCOLOUR",30-DEC-21,12.5,"308630003","7_79","8_252","OMN"
"220201045","220202253_NOCOLOUR",30-DEC-21,12.5,"307390003","7_79","8_252","OMN"
"220201045","220202253_NOCOLOUR",30-DEC-21,12.5,"307490003","7_79","8_252","OMN"
"220203116","220202514_NOCOLOUR",16-APR-21,3.15,"308630003","7_79","8_252","OMN"
"220203116","220202514_NOCOLOUR",16-APR-21,3.15,"307390003","7_79","8_252","OMN"
"220203116","220202514_NOCOLOUR",16-APR-21,3.15,"307490003","7_79","8_252","OMN"
"220203137","220202556_NOCOLOUR",16-APR-21,5.775,"308630003","7_79","8_252","OMN"
"220203137","220202556_NOCOLOUR",16-APR-21,5.775,"307390003","7_79","8_252","OMN"
"220203137","220202556_NOCOLOUR",16-APR-21,5.775,"307490003","7_79","8_252","OMN"
"220202625","220202693_NOCOLOUR",16-APR-21,5.775,"308630003","7_79","8_252","OMN"
"220202625","220202693_NOCOLOUR",16-APR-21,5.775,"307390003","7_79","8_252","OMN"
"220202625","220202693_NOCOLOUR",16-APR-21,5.775,"307490003","7_79","8_252","OMN"
"220202761","220203005_NOCOLOUR",16-APR-21,5.775,"308630003","7_79","8_252","OMN"
"220202761","220203005_NOCOLOUR",16-APR-21,5.775,"307390003","7_79","8_252","OMN"
"220202761","220203005_NOCOLOUR",16-APR-21,5.775,"307490003","7_79","8_252","OMN"
"220202906","220203031_NOCOLOUR",16-APR-21,2.52,"308630003","7_79","8_252","OMN"
"220202906","220203031_NOCOLOUR",16-APR-21,2.52,"307390003","7_79","8_252","OMN"
"220202906","220203031_NOCOLOUR",16-APR-21,2.52,"307490003","7_79","8_252","OMN"
"220202665","220203270_NOCOLOUR",16-APR-21,7.875,"308630003","7_79","8_252","OMN"
"220202665","220203270_NOCOLOUR",16-APR-21,7.875,"307390003","7_79","8_252","OMN"
"220202665","220203270_NOCOLOUR",16-APR-21,7.875,"307490003","7_79","8_252","OMN"
"220204119","220203336_NOCOLOUR",30-DEC-21,1.5,"308630003","7_79","8_252","OMN"
"220204119","220203336_NOCOLOUR",30-DEC-21,1.5,"307390003","7_79","8_252","OMN"
"220204119","220203336_NOCOLOUR",30-DEC-21,1.5,"307490003","7_79","8_252","OMN"
"220205007","220203348_NOCOLOUR",30-DEC-21,7.5,"308630003","7_79","8_252","OMN"
"220205007","220203348_NOCOLOUR",30-DEC-21,7.5,"307390003","7_79","8_252","OMN"
"220205007","220203348_NOCOLOUR",30-DEC-21,7.5,"307490003","7_79","8_252","OMN"
"220203388","220203380_NOCOLOUR",30-DEC-21,8,"308630003","7_79","8_252","OMN"
"220203388","220203380_NOCOLOUR",30-DEC-21,8,"307390003","7_79","8_252","OMN"
"220203388","220203380_NOCOLOUR",30-DEC-21,8,"307490003","7_79","8_252","OMN"
"220203962","220203443_NOCOLOUR",16-APR-21,5.555,"308630003","7_79","8_252","OMN"
"220203962","220203443_NOCOLOUR",16-APR-21,5.555,"307390003","7_79","8_252","OMN"
"220203962","220203443_NOCOLOUR",16-APR-21,5.555,"307490003","7_79","8_252","OMN"
"220204894","220203509_NOCOLOUR",16-APR-21,2.205,"308630003","7_79","8_252","OMN"
"220204894","220203509_NOCOLOUR",16-APR-21,2.205,"307390003","7_79","8_252","OMN"
"220204894","220203509_NOCOLOUR",16-APR-21,2.205,"307490003","7_79","8_252","OMN"
"220204570","220203537_NOCOLOUR",16-APR-21,1.94,"308630003","7_79","8_252","OMN"
"220204570","220203537_NOCOLOUR",16-APR-21,1.94,"307390003","7_79","8_252","OMN"
"220204570","220203537_NOCOLOUR",16-APR-21,1.94,"307490003","7_79","8_252","OMN"
"220203596","220203552_NOCOLOUR",16-APR-21,5.21,"308630003","7_79","8_252","OMN"
"220203596","220203552_NOCOLOUR",16-APR-21,5.21,"307390003","7_79","8_252","OMN"
"220203596","220203552_NOCOLOUR",16-APR-21,5.21,"307490003","7_79","8_252","OMN"
"220204502","220203585_NOCOLOUR",16-APR-21,2.205,"308630003","7_79","8_252","OMN"
"220204502","220203585_NOCOLOUR",16-APR-21,2.205,"307390003","7_79","8_252","OMN"
"220204502","220203585_NOCOLOUR",16-APR-21,2.205,"307490003","7_79","8_252","OMN"
"220203967","220203615_NOCOLOUR",16-APR-21,7.245,"308630003","7_79","8_252","OMN"
"220203967","220203615_NOCOLOUR",16-APR-21,7.245,"307390003","7_79","8_252","OMN"
"220203967","220203615_NOCOLOUR",16-APR-21,7.245,"307490003","7_79","8_252","OMN"
"220204079","220203656_NOCOLOUR",16-FEB-22,5.75,"308630003","7_79","8_252","OMN"
"220204079","220203656_NOCOLOUR",16-FEB-22,5.75,"307390003","7_79","8_252","OMN"
"220204079","220203656_NOCOLOUR",16-FEB-22,5.75,"307490003","7_79","8_252","OMN"
"220203873","220203685_NOCOLOUR",16-APR-21,5.555,"308630003","7_79","8_252","OMN"
"220203873","220203685_NOCOLOUR",16-APR-21,5.555,"307390003","7_79","8_252","OMN"
"220203873","220203685_NOCOLOUR",16-APR-21,5.555,"307490003","7_79","8_252","OMN"
"220203363","220203787_NOCOLOUR",30-DEC-21,1.75,"308630003","7_79","8_252","OMN"
"220203363","220203787_NOCOLOUR",30-DEC-21,1.75,"307390003","7_79","8_252","OMN"
"220203363","220203787_NOCOLOUR",30-DEC-21,1.75,"307490003","7_79","8_252","OMN"
"220203393","220203793_NOCOLOUR",30-DEC-21,6,"308630003","7_79","8_252","OMN"
"220203393","220203793_NOCOLOUR",30-DEC-21,6,"307390003","7_79","8_252","OMN"
"220203393","220203793_NOCOLOUR",30-DEC-21,6,"307490003","7_79","8_252","OMN"
"220204090","220203805_NOCOLOUR",16-APR-21,1.05,"308630003","7_79","8_252","OMN"
"220204090","220203805_NOCOLOUR",16-APR-21,1.05,"307390003","7_79","8_252","OMN"
"220204090","220203805_NOCOLOUR",16-APR-21,1.05,"307490003","7_79","8_252","OMN"
"220204748","220204006_NOCOLOUR",30-DEC-21,1.25,"308630003","7_79","8_252","OMN"
"220204748","220204006_NOCOLOUR",30-DEC-21,1.25,"307390003","7_79","8_252","OMN"
"220204748","220204006_NOCOLOUR",30-DEC-21,1.25,"307490003","7_79","8_252","OMN"
"220204731","220204043_NOCOLOUR",16-FEB-22,7.14,"308630003","7_79","8_252","OMN"
"220204731","220204043_NOCOLOUR",16-FEB-22,7.14,"307390003","7_79","8_252","OMN"
"220204731","220204043_NOCOLOUR",16-FEB-22,7.14,"307490003","7_79","8_252","OMN"
"220204774","220204096_NOCOLOUR",16-APR-21,4.85,"308630003","7_79","8_252","OMN"
"220204774","220204096_NOCOLOUR",16-APR-21,4.85,"307390003","7_79","8_252","OMN"
"220204774","220204096_NOCOLOUR",16-APR-21,4.85,"307490003","7_79","8_252","OMN"
"220204190","220204191_NOCOLOUR",16-APR-21,18.375,"308630003","7_79","8_252","OMN"
"220204190","220204191_NOCOLOUR",16-APR-21,18.375,"307390003","7_79","8_252","OMN"
"220204190","220204191_NOCOLOUR",16-APR-21,18.375,"307490003","7_79","8_252","OMN"
"220203345","220204241_NOCOLOUR",15-MAY-21,7.5,"308630003","7_79","8_252","OMN"
"220203345","220204241_NOCOLOUR",15-MAY-21,7.5,"307390003","7_79","8_252","OMN"
"220203345","220204241_NOCOLOUR",15-MAY-21,7.5,"307490003","7_79","8_252","OMN"
"220205022","220204247_NOCOLOUR",04-AUG-22,1,"308630003","7_79","8_252","OMN"
"220205022","220204247_NOCOLOUR",04-AUG-22,1,"307390003","7_79","8_252","OMN"
"220205022","220204247_NOCOLOUR",04-AUG-22,1,"307490003","7_79","8_252","OMN"
"220204278","220204298_NOCOLOUR",16-APR-21,7.245,"308630003","7_79","8_252","OMN"
"220204278","220204298_NOCOLOUR",16-APR-21,7.245,"307390003","7_79","8_252","OMN"
"220204278","220204298_NOCOLOUR",16-APR-21,7.245,"307490003","7_79","8_252","OMN"
"220204213","220204310_NOCOLOUR",01-MAR-22,1.94,"308630003","7_79","8_252","OMN"
"220204213","220204310_NOCOLOUR",01-MAR-22,1.94,"307390003","7_79","8_252","OMN"
"220204213","220204310_NOCOLOUR",01-MAR-22,1.94,"307490003","7_79","8_252","OMN"
"220204971","220204339_NOCOLOUR",30-DEC-21,1.5,"308630003","7_79","8_252","OMN"
"220204971","220204339_NOCOLOUR",30-DEC-21,1.5,"307390003","7_79","8_252","OMN"
"220204971","220204339_NOCOLOUR",30-DEC-21,1.5,"307490003","7_79","8_252","OMN"
"220204410","220204349_NOCOLOUR",16-APR-21,21,"308630003","7_79","8_252","OMN"
"220204410","220204349_NOCOLOUR",16-APR-21,21,"307390003","7_79","8_252","OMN"
"220204410","220204349_NOCOLOUR",16-APR-21,21,"307490003","7_79","8_252","OMN"
"220204769","220204373_NOCOLOUR",16-APR-21,13.125,"308630003","7_79","8_252","OMN"
"220204769","220204373_NOCOLOUR",16-APR-21,13.125,"307390003","7_79","8_252","OMN"
"220204769","220204373_NOCOLOUR",16-APR-21,13.125,"307490003","7_79","8_252","OMN"
"220204177","220204398_NOCOLOUR",16-APR-21,1.05,"308630003","7_79","8_252","OMN"
"220204177","220204398_NOCOLOUR",16-APR-21,1.05,"307390003","7_79","8_252","OMN"
"220204177","220204398_NOCOLOUR",16-APR-21,1.05,"307490003","7_79","8_252","OMN"
"220203352","220204455_NOCOLOUR",30-DEC-21,2,"308630003","7_79","8_252","OMN"
"220203352","220204455_NOCOLOUR",30-DEC-21,2,"307390003","7_79","8_252","OMN"
"220203352","220204455_NOCOLOUR",30-DEC-21,2,"307490003","7_79","8_252","OMN"
"220204659","220204514_NOCOLOUR",30-DEC-21,9.5,"308630003","7_79","8_252","OMN"
"220204659","220204514_NOCOLOUR",30-DEC-21,9.5,"307390003","7_79","8_252","OMN"
"220204659","220204514_NOCOLOUR",30-DEC-21,9.5,"307490003","7_79","8_252","OMN"
"220204440","220204516_NOCOLOUR",16-APR-21,9.45,"308630003","7_79","8_252","OMN"
"220204440","220204516_NOCOLOUR",16-APR-21,9.45,"307390003","7_79","8_252","OMN"
"220204440","220204516_NOCOLOUR",16-APR-21,9.45,"307490003","7_79","8_252","OMN"
"220204263","220204521_NOCOLOUR",16-APR-21,2.415,"308630003","7_79","8_252","OMN"
"220204263","220204521_NOCOLOUR",16-APR-21,2.415,"307390003","7_79","8_252","OMN"
"220204263","220204521_NOCOLOUR",16-APR-21,2.415,"307490003","7_79","8_252","OMN"
"220204757","220204541_NOCOLOUR",16-APR-21,5.775,"308630003","7_79","8_252","OMN"
"220204757","220204541_NOCOLOUR",16-APR-21,5.775,"307390003","7_79","8_252","OMN"
"220204757","220204541_NOCOLOUR",16-APR-21,5.775,"307490003","7_79","8_252","OMN"
"220203619","220204564_NOCOLOUR",14-SEP-21,7.5,"308630003","7_79","8_252","OMN"
"220203619","220204564_NOCOLOUR",14-SEP-21,7.5,"307390003","7_79","8_252","OMN"
"220203619","220204564_NOCOLOUR",14-SEP-21,7.5,"307490003","7_79","8_252","OMN"
"220204016","220204697_NOCOLOUR",16-APR-21,2.94,"308630003","7_79","8_252","OMN"
"220204016","220204697_NOCOLOUR",16-APR-21,2.94,"307390003","7_79","8_252","OMN"
"220204016","220204697_NOCOLOUR",16-APR-21,2.94,"307490003","7_79","8_252","OMN"
"220203742","220204907_NOCOLOUR",19-MAY-21,7,"308630003","7_79","8_252","OMN"
"220203742","220204907_NOCOLOUR",19-MAY-21,7,"307390003","7_79","8_252","OMN"
"220203742","220204907_NOCOLOUR",19-MAY-21,7,"307490003","7_79","8_252","OMN"
"220204424","220204936_NOCOLOUR",16-APR-21,21.105,"308630003","7_79","8_252","OMN"
"220204424","220204936_NOCOLOUR",16-APR-21,21.105,"307390003","7_79","8_252","OMN"
"220204424","220204936_NOCOLOUR",16-APR-21,21.105,"307490003","7_79","8_252","OMN"
"220203972","220204949_NOCOLOUR",16-APR-21,1.575,"308630003","7_79","8_252","OMN"
"220203972","220204949_NOCOLOUR",16-APR-21,1.575,"307390003","7_79","8_252","OMN"
"220203972","220204949_NOCOLOUR",16-APR-21,1.575,"307490003","7_79","8_252","OMN"
"220204117","220204981_NOCOLOUR",16-FEB-22,6.25,"308630003","7_79","8_252","OMN"
"220204117","220204981_NOCOLOUR",16-FEB-22,6.25,"307390003","7_79","8_252","OMN"
"220204117","220204981_NOCOLOUR",16-FEB-22,6.25,"307490003","7_79","8_252","OMN"
"220203993","220204983_NOCOLOUR",07-JAN-22,2,"308630003","7_79","8_252","OMN"
"220203993","220204983_NOCOLOUR",07-JAN-22,2,"307390003","7_79","8_252","OMN"
"220203993","220204983_NOCOLOUR",07-JAN-22,2,"307490003","7_79","8_252","OMN"
"220204345","220204987_NOCOLOUR",16-APR-21,3.99,"308630003","7_79","8_252","OMN"
"220204345","220204987_NOCOLOUR",16-APR-21,3.99,"307390003","7_79","8_252","OMN"
"220204345","220204987_NOCOLOUR",16-APR-21,3.99,"307490003","7_79","8_252","OMN"
"220204955","220205016_NOCOLOUR",16-APR-21,4.85,"308630003","7_79","8_252","OMN"
"220204955","220205016_NOCOLOUR",16-APR-21,4.85,"307390003","7_79","8_252","OMN"
"220204955","220205016_NOCOLOUR",16-APR-21,4.85,"307490003","7_79","8_252","OMN"
"220203720","220205050_NOCOLOUR",15-FEB-22,1.5,"308630003","7_79","8_252","OMN"
"220203720","220205050_NOCOLOUR",15-FEB-22,1.5,"307390003","7_79","8_252","OMN"
"220203720","220205050_NOCOLOUR",15-FEB-22,1.5,"307490003","7_79","8_252","OMN"
"220205536","220205124_NOCOLOUR",11-JAN-22,3.75,"308630003","7_79","8_252","OMN"
"220205536","220205124_NOCOLOUR",11-JAN-22,3.75,"307390003","7_79","8_252","OMN"
"220205536","220205124_NOCOLOUR",11-JAN-22,3.75,"307490003","7_79","8_252","OMN"
"220206401","220205168_NOCOLOUR",14-SEP-21,3.75,"308630003","7_79","8_252","OMN"
"220206401","220205168_NOCOLOUR",14-SEP-21,3.75,"307390003","7_79","8_252","OMN"
"220206401","220205168_NOCOLOUR",14-SEP-21,3.75,"307490003","7_79","8_252","OMN"
"220207482","220205178_NOCOLOUR",10-AUG-21,2.5,"308630003","7_79","8_252","OMN"
"220207482","220205178_NOCOLOUR",10-AUG-21,2.5,"307390003","7_79","8_252","OMN"
"220207482","220205178_NOCOLOUR",10-AUG-21,2.5,"307490003","7_79","8_252","OMN"
"220207737","220205182_NOCOLOUR",04-MAY-21,1,"308630003","7_79","8_252","OMN"
"220207737","220205182_NOCOLOUR",04-MAY-21,1,"307390003","7_79","8_252","OMN"
"220207737","220205182_NOCOLOUR",04-MAY-21,1,"307490003","7_79","8_252","OMN"
"220207523","220205231_NOCOLOUR",30-DEC-21,2,"308630003","7_79","8_252","OMN"
"220207523","220205231_NOCOLOUR",30-DEC-21,2,"307390003","7_79","8_252","OMN"
"220207523","220205231_NOCOLOUR",30-DEC-21,2,"307490003","7_79","8_252","OMN"
"220206947","220205257_NOCOLOUR",04-MAY-21,3,"308630003","7_79","8_252","OMN"
"220206947","220205257_NOCOLOUR",04-MAY-21,3,"307390003","7_79","8_252","OMN"
"220206947","220205257_NOCOLOUR",04-MAY-21,3,"307490003","7_79","8_252","OMN"
"220206497","220205285_NOCOLOUR",14-JUL-21,5,"308630003","7_79","8_252","OMN"
"220206497","220205285_NOCOLOUR",14-JUL-21,5,"307390003","7_79","8_252","OMN"
"220206497","220205285_NOCOLOUR",14-JUL-21,5,"307490003","7_79","8_252","OMN"
"220205135","220205315_NOCOLOUR",04-MAY-21,3,"308630003","7_79","8_252","OMN"
"220205135","220205315_NOCOLOUR",04-MAY-21,3,"307390003","7_79","8_252","OMN"
"220205135","220205315_NOCOLOUR",04-MAY-21,3,"307490003","7_79","8_252","OMN"
"220207657","220205328_NOCOLOUR",04-MAY-21,5,"308630003","7_79","8_252","OMN"
"220207657","220205328_NOCOLOUR",04-MAY-21,5,"307390003","7_79","8_252","OMN"
"220207657","220205328_NOCOLOUR",04-MAY-21,5,"307490003","7_79","8_252","OMN"
"220205728","220205346_NOCOLOUR",30-DEC-21,17,"308630003","7_79","8_252","OMN"
"220205728","220205346_NOCOLOUR",30-DEC-21,17,"307390003","7_79","8_252","OMN"
"220205728","220205346_NOCOLOUR",30-DEC-21,17,"307490003","7_79","8_252","OMN"
"220205912","220205355_NOCOLOUR",30-DEC-21,1.5,"308630003","7_79","8_252","OMN"
"220205912","220205355_NOCOLOUR",30-DEC-21,1.5,"307390003","7_79","8_252","OMN"
"220205912","220205355_NOCOLOUR",30-DEC-21,1.5,"307490003","7_79","8_252","OMN"
"220206712","220205361_NOCOLOUR",04-MAY-21,1.58,"308630003","7_79","8_252","OMN"
"220206712","220205361_NOCOLOUR",04-MAY-21,1.58,"307390003","7_79","8_252","OMN"
"220206712","220205361_NOCOLOUR",04-MAY-21,1.58,"307490003","7_79","8_252","OMN"
"220207436","220205387_NOCOLOUR",04-MAY-21,6,"308630003","7_79","8_252","OMN"
"220207436","220205387_NOCOLOUR",04-MAY-21,6,"307390003","7_79","8_252","OMN"
"220207436","220205387_NOCOLOUR",04-MAY-21,6,"307490003","7_79","8_252","OMN"
"220206879","220205395_NOCOLOUR",16-APR-21,2.1,"308630003","7_79","8_252","OMN"
"220206879","220205395_NOCOLOUR",16-APR-21,2.1,"307390003","7_79","8_252","OMN"
"220206879","220205395_NOCOLOUR",16-APR-21,2.1,"307490003","7_79","8_252","OMN"
"220206773","220205396_NOCOLOUR",04-MAY-21,1,"308630003","7_79","8_252","OMN"
"220206773","220205396_NOCOLOUR",04-MAY-21,1,"307390003","7_79","8_252","OMN"
"220206773","220205396_NOCOLOUR",04-MAY-21,1,"307490003","7_79","8_252","OMN"
"220207004","220205411_NOCOLOUR",04-MAY-21,2.1,"308630003","7_79","8_252","OMN"
"220207004","220205411_NOCOLOUR",04-MAY-21,2.1,"307390003","7_79","8_252","OMN"
"220207004","220205411_NOCOLOUR",04-MAY-21,2.1,"307490003","7_79","8_252","OMN"
"220206569","220205424_NOCOLOUR",30-DEC-21,5,"308630003","7_79","8_252","OMN"
"220206569","220205424_NOCOLOUR",30-DEC-21,5,"307390003","7_79","8_252","OMN"
"220206569","220205424_NOCOLOUR",30-DEC-21,5,"307490003","7_79","8_252","OMN"
"220205290","220205460_NOCOLOUR",04-MAY-21,1,"308630003","7_79","8_252","OMN"
"220205290","220205460_NOCOLOUR",04-MAY-21,1,"307390003","7_79","8_252","OMN"
"220205290","220205460_NOCOLOUR",04-MAY-21,1,"307490003","7_79","8_252","OMN"
"220205816","220205484_NOCOLOUR",04-MAY-21,3,"308630003","7_79","8_252","OMN"
"220205816","220205484_NOCOLOUR",04-MAY-21,3,"307390003","7_79","8_252","OMN"
"220205816","220205484_NOCOLOUR",04-MAY-21,3,"307490003","7_79","8_252","OMN"
"220207588","220205517_NOCOLOUR",04-MAY-21,1,"308630003","7_79","8_252","OMN"
"220207588","220205517_NOCOLOUR",04-MAY-21,1,"307390003","7_79","8_252","OMN"
"220207588","220205517_NOCOLOUR",04-MAY-21,1,"307490003","7_79","8_252","OMN"
"220205768","220205519_NOCOLOUR",04-MAY-21,2.63,"308630003","7_79","8_252","OMN"
"220205768","220205519_NOCOLOUR",04-MAY-21,2.63,"307390003","7_79","8_252","OMN"
"220205768","220205519_NOCOLOUR",04-MAY-21,2.63,"307490003","7_79","8_252","OMN"
"220206920","220205526_NOCOLOUR",04-MAY-21,3,"308630003","7_79","8_252","OMN"
"220206920","220205526_NOCOLOUR",04-MAY-21,3,"307390003","7_79","8_252","OMN"
"220206920","220205526_NOCOLOUR",04-MAY-21,3,"307490003","7_79","8_252","OMN"
"220207053","220205602_NOCOLOUR",04-MAY-21,3.5,"308630003","7_79","8_252","OMN"
"220207053","220205602_NOCOLOUR",04-MAY-21,3.5,"307390003","7_79","8_252","OMN"
"220207053","220205602_NOCOLOUR",04-MAY-21,3.5,"307490003","7_79","8_252","OMN"
"220207560","220205604_NOCOLOUR",04-MAY-21,2.5,"308630003","7_79","8_252","OMN"
"220207560","220205604_NOCOLOUR",04-MAY-21,2.5,"307390003","7_79","8_252","OMN"
"220207560","220205604_NOCOLOUR",04-MAY-21,2.5,"307490003","7_79","8_252","OMN"
"220207640","220205663_NOCOLOUR",04-MAY-21,3,"308630003","7_79","8_252","OMN"
"220207640","220205663_NOCOLOUR",04-MAY-21,3,"307390003","7_79","8_252","OMN"
"220207640","220205663_NOCOLOUR",04-MAY-21,3,"307490003","7_79","8_252","OMN"
"220206459","220205680_NOCOLOUR",23-MAY-21,6,"308630003","7_79","8_252","OMN"
"220206459","220205680_NOCOLOUR",23-MAY-21,6,"307390003","7_79","8_252","OMN"
"220206459","220205680_NOCOLOUR",23-MAY-21,6,"307490003","7_79","8_252","OMN"
"220207034","220205692_NOCOLOUR",04-MAY-21,3,"308630003","7_79","8_252","OMN"
"220207034","220205692_NOCOLOUR",04-MAY-21,3,"307390003","7_79","8_252","OMN"
"220207034","220205692_NOCOLOUR",04-MAY-21,3,"307490003","7_79","8_252","OMN"
"220205939","220205715_NOCOLOUR",04-MAY-21,3,"308630003","7_79","8_252","OMN"
"220205939","220205715_NOCOLOUR",04-MAY-21,3,"307390003","7_79","8_252","OMN"
"220205939","220205715_NOCOLOUR",04-MAY-21,3,"307490003","7_79","8_252","OMN"
"220207917","220205722_NOCOLOUR",04-MAY-21,3,"308630003","7_79","8_252","OMN"
"220207917","220205722_NOCOLOUR",04-MAY-21,3,"307390003","7_79","8_252","OMN"
"220207917","220205722_NOCOLOUR",04-MAY-21,3,"307490003","7_79","8_252","OMN"
"220207085","220205764_NOCOLOUR",30-DEC-21,3,"308630003","7_79","8_252","OMN"
"220207085","220205764_NOCOLOUR",30-DEC-21,3,"307390003","7_79","8_252","OMN"
"220207085","220205764_NOCOLOUR",30-DEC-21,3,"307490003","7_79","8_252","OMN"
"220206128","220205775_NOCOLOUR",13-APR-21,2.29,"308630003","7_79","8_252","OMN"
"220206128","220205775_NOCOLOUR",13-APR-21,2.29,"307390003","7_79","8_252","OMN"
"220206128","220205775_NOCOLOUR",13-APR-21,2.29,"307490003","7_79","8_252","OMN"
"220207007","220205803_NOCOLOUR",30-DEC-21,2,"308630003","7_79","8_252","OMN"
"220207007","220205803_NOCOLOUR",30-DEC-21,2,"307390003","7_79","8_252","OMN"
"220207007","220205803_NOCOLOUR",30-DEC-21,2,"307490003","7_79","8_252","OMN"
"220205968","220205809_NOCOLOUR",04-MAY-21,3.5,"308630003","7_79","8_252","OMN"
"220205968","220205809_NOCOLOUR",04-MAY-21,3.5,"307390003","7_79","8_252","OMN"
"220205968","220205809_NOCOLOUR",04-MAY-21,3.5,"307490003","7_79","8_252","OMN"
"220207065","220205844_NOCOLOUR",04-MAY-21,5,"308630003","7_79","8_252","OMN"
"220207065","220205844_NOCOLOUR",04-MAY-21,5,"307390003","7_79","8_252","OMN"
"220207065","220205844_NOCOLOUR",04-MAY-21,5,"307490003","7_79","8_252","OMN"
"220205533","220205848_NOCOLOUR",30-DEC-21,2.75,"308630003","7_79","8_252","OMN"
"220205533","220205848_NOCOLOUR",30-DEC-21,2.75,"307390003","7_79","8_252","OMN"
"220205533","220205848_NOCOLOUR",30-DEC-21,2.75,"307490003","7_79","8_252","OMN"
"220206098","220205897_NOCOLOUR",04-MAY-21,1,"308630003","7_79","8_252","OMN"
"220206098","220205897_NOCOLOUR",04-MAY-21,1,"307390003","7_79","8_252","OMN"
"220206098","220205897_NOCOLOUR",04-MAY-21,1,"307490003","7_79","8_252","OMN"
"220205669","220205907_NOCOLOUR",04-MAY-21,1,"308630003","7_79","8_252","OMN"
"220205669","220205907_NOCOLOUR",04-MAY-21,1,"307390003","7_79","8_252","OMN"
"220205669","220205907_NOCOLOUR",04-MAY-21,1,"307490003","7_79","8_252","OMN"
"220206381","220205952_NOCOLOUR",04-MAY-21,2.1,"308630003","7_79","8_252","OMN"
"220206381","220205952_NOCOLOUR",04-MAY-21,2.1,"307390003","7_79","8_252","OMN"
"220206381","220205952_NOCOLOUR",04-MAY-21,2.1,"307490003","7_79","8_252","OMN"
"220205650","220205965_NOCOLOUR",04-MAY-21,3,"308630003","7_79","8_252","OMN"
"220205650","220205965_NOCOLOUR",04-MAY-21,3,"307390003","7_79","8_252","OMN"
"220205650","220205965_NOCOLOUR",04-MAY-21,3,"307490003","7_79","8_252","OMN"
"220206143","220205999_NOCOLOUR",04-MAY-21,1,"308630003","7_79","8_252","OMN"
"220206143","220205999_NOCOLOUR",04-MAY-21,1,"307390003","7_79","8_252","OMN"
"220206143","220205999_NOCOLOUR",04-MAY-21,1,"307490003","7_79","8_252","OMN"
"220205511","220206008_NOCOLOUR",30-DEC-21,2.25,"308630003","7_79","8_252","OMN"
"220205511","220206008_NOCOLOUR",30-DEC-21,2.25,"307390003","7_79","8_252","OMN"
"220205511","220206008_NOCOLOUR",30-DEC-21,2.25,"307490003","7_79","8_252","OMN"
"220206302","220206016_NOCOLOUR",04-MAY-21,2.5,"308630003","7_79","8_252","OMN"
"220206302","220206016_NOCOLOUR",04-MAY-21,2.5,"307390003","7_79","8_252","OMN"
"220206302","220206016_NOCOLOUR",04-MAY-21,2.5,"307490003","7_79","8_252","OMN"
"220207880","220206018_NOCOLOUR",30-DEC-21,13.5,"308630003","7_79","8_252","OMN"
"220207880","220206018_NOCOLOUR",30-DEC-21,13.5,"307390003","7_79","8_252","OMN"
"220207880","220206018_NOCOLOUR",30-DEC-21,13.5,"307490003","7_79","8_252","OMN"
"220207978","220206057_NOCOLOUR",04-MAY-21,3,"308630003","7_79","8_252","OMN"
"220207978","220206057_NOCOLOUR",04-MAY-21,3,"307390003","7_79","8_252","OMN"
